,ask_price,bid_price,high_price,low_price,mark_price,open_price,timestamp,volume
1651,0.050862,0.050809,0.052561,0.049637,0.050835,0.050909,2021-03-03 12:44:25.802565,0.0
1652,0.050862,0.050809,0.052561,0.049637,0.050835,0.050909,2021-03-03 12:44:26.875740,0.0
1653,0.050862,0.050809,0.052561,0.049637,0.050835,0.050909,2021-03-03 12:44:27.951084,0.0
1654,0.050862,0.050809,0.052561,0.049637,0.050835,0.050909,2021-03-03 12:44:29.028048,0.0
1655,0.050862,0.050809,0.052561,0.049637,0.050835,0.050909,2021-03-03 12:44:30.105948,0.0
1656,0.050862,0.050809,0.052561,0.049637,0.050835,0.050909,2021-03-03 12:44:31.177621,0.0
1657,0.050862,0.050809,0.052561,0.049637,0.050835,0.050909,2021-03-03 12:44:32.257914,0.0
1658,0.050851,0.0508,0.052561,0.049637,0.050825,0.050909,2021-03-03 12:44:33.338690,0.0
1659,0.050851,0.0508,0.052561,0.049637,0.050825,0.050909,2021-03-03 12:44:34.409755,0.0
1660,0.050851,0.050797,0.052561,0.049637,0.050824,0.050909,2021-03-03 12:44:35.490184,0.0
1661,0.050851,0.050804,0.052561,0.049637,0.050827,0.050909,2021-03-03 12:44:36.563548,0.0
1662,0.050851,0.050802,0.052561,0.049637,0.050826,0.050909,2021-03-03 12:44:37.645134,0.0
1663,0.050851,0.050807,0.052561,0.049637,0.050829,0.050909,2021-03-03 12:44:38.727002,0.0
1664,0.050851,0.050806,0.052561,0.049637,0.050828,0.050909,2021-03-03 12:44:39.811184,0.0
1665,0.050863,0.050806,0.052561,0.049637,0.050834,0.050909,2021-03-03 12:44:40.891527,0.0
1666,0.050863,0.050806,0.052561,0.049637,0.050834,0.050909,2021-03-03 12:44:41.964120,0.0
1667,0.050902,0.050845,0.052561,0.049637,0.050873,0.050909,2021-03-03 12:44:43.041237,0.0
1668,0.050931,0.050874,0.052561,0.049637,0.050902,0.050909,2021-03-03 12:44:44.124204,0.0
1669,0.050923,0.050874,0.052561,0.049637,0.050898,0.050909,2021-03-03 12:44:45.194288,0.0
1670,0.050927,0.050886,0.052561,0.049637,0.050906,0.050909,2021-03-03 12:44:46.275943,0.0
1671,0.05094,0.050886,0.052561,0.049637,0.050913,0.050909,2021-03-03 12:44:47.357728,0.0
1672,0.050934,0.050886,0.052561,0.049637,0.05091,0.050909,2021-03-03 12:44:48.449937,0.0
1673,0.050931,0.050886,0.052561,0.049637,0.050908,0.050909,2021-03-03 12:44:49.535066,0.0
1674,0.050958,0.050886,0.052561,0.049637,0.050922,0.050909,2021-03-03 12:44:50.604905,0.0
1675,0.050954,0.050876,0.052561,0.049637,0.050915,0.050909,2021-03-03 12:44:51.680029,0.0
1676,0.050947,0.050896,0.052561,0.049637,0.050921,0.050909,2021-03-03 12:44:52.765772,0.0
1677,0.050917,0.050884,0.052561,0.049637,0.0509,0.050909,2021-03-03 12:44:53.869585,0.0
1678,0.050915,0.050872,0.052561,0.049637,0.050893,0.050909,2021-03-03 12:44:54.939896,0.0
1679,0.050913,0.050872,0.052561,0.049637,0.050892,0.050909,2021-03-03 12:44:56.012763,0.0
1680,0.050908,0.050872,0.052561,0.049637,0.05089,0.050909,2021-03-03 12:44:57.089530,0.0
1681,0.050908,0.050862,0.052561,0.049637,0.050885,0.050909,2021-03-03 12:44:58.172496,0.0
1682,0.050907,0.050862,0.052561,0.049637,0.050884,0.050909,2021-03-03 12:44:59.244561,0.0
1683,0.050911,0.050862,0.052561,0.049637,0.050886,0.050909,2021-03-03 12:45:00.324882,0.0
1684,0.050918,0.050862,0.052561,0.049637,0.05089,0.050909,2021-03-03 12:45:01.425388,0.0
1685,0.050922,0.050901,0.052561,0.049637,0.050911,0.050909,2021-03-03 12:45:02.509448,0.0
1686,0.050932,0.050915,0.052561,0.049637,0.050923,0.050909,2021-03-03 12:45:03.582450,0.0
1687,0.050952,0.050909,0.052561,0.049637,0.05093,0.050909,2021-03-03 12:45:04.655236,0.0
1688,0.050952,0.050904,0.052561,0.049637,0.050928,0.050909,2021-03-03 12:45:05.730857,0.0
1689,0.050977,0.050905,0.052561,0.049637,0.050941,0.050909,2021-03-03 12:45:06.813507,0.0
1690,0.050952,0.050916,0.052561,0.049637,0.050934,0.050909,2021-03-03 12:45:07.889324,0.0
1691,0.050963,0.050916,0.052561,0.049637,0.050939,0.050909,2021-03-03 12:45:08.974216,0.0
1692,0.050963,0.050909,0.052561,0.049637,0.050936,0.050909,2021-03-03 12:45:10.054408,0.0
1693,0.050963,0.05091,0.052561,0.049637,0.050936,0.050909,2021-03-03 12:45:11.127398,0.0
1694,0.050963,0.050919,0.052561,0.049637,0.050941,0.050909,2021-03-03 12:45:12.215828,0.0
1695,0.050967,0.050916,0.052561,0.049637,0.050941,0.050909,2021-03-03 12:45:13.287758,0.0
1696,0.050965,0.050916,0.052561,0.049637,0.05094,0.050909,2021-03-03 12:45:14.366241,0.0
1697,0.050966,0.050916,0.052561,0.049637,0.050941,0.050909,2021-03-03 12:45:15.444373,0.0
1698,0.050966,0.050916,0.052561,0.049637,0.050941,0.050909,2021-03-03 12:45:16.532052,0.0
1699,0.050968,0.050912,0.052561,0.049637,0.05094,0.050909,2021-03-03 12:45:17.624878,0.0
1700,0.050967,0.050894,0.052561,0.049637,0.05093,0.050909,2021-03-03 12:45:18.713507,0.0
1701,0.050959,0.050903,0.052561,0.049637,0.050931,0.050909,2021-03-03 12:45:19.789630,0.0
1702,0.050959,0.050903,0.052561,0.049637,0.050931,0.050909,2021-03-03 12:45:20.877804,0.0
1703,0.050959,0.050906,0.052561,0.049637,0.050932,0.050909,2021-03-03 12:45:21.962442,0.0
1704,0.050959,0.050904,0.052561,0.049637,0.050931,0.050909,2021-03-03 12:45:23.037538,0.0
1705,0.050959,0.050904,0.052561,0.049637,0.050931,0.050909,2021-03-03 12:45:24.120208,0.0
1706,0.05095,0.050904,0.052561,0.049637,0.050927,0.050909,2021-03-03 12:45:25.202256,0.0
1707,0.050943,0.050904,0.052561,0.049637,0.050923,0.050909,2021-03-03 12:45:26.279916,0.0
1708,0.050942,0.050904,0.052561,0.049637,0.050923,0.050909,2021-03-03 12:45:27.355733,0.0
1709,0.050937,0.050904,0.052561,0.049637,0.05092,0.050909,2021-03-03 12:45:28.428500,0.0
1710,0.050937,0.050892,0.052561,0.049637,0.050914,0.050909,2021-03-03 12:45:29.512488,0.0
1711,0.050942,0.050892,0.052561,0.049637,0.050917,0.050909,2021-03-03 12:45:30.589275,0.0
1712,0.050942,0.050884,0.052561,0.049637,0.050913,0.050909,2021-03-03 12:45:31.668140,0.0
1713,0.050941,0.050889,0.052561,0.049637,0.050915,0.050909,2021-03-03 12:45:32.771128,0.0
1714,0.050941,0.050884,0.052561,0.049637,0.050912,0.050909,2021-03-03 12:45:33.846410,0.0
1715,0.050944,0.050889,0.052561,0.049637,0.050916,0.050909,2021-03-03 12:45:34.919275,0.0
1716,0.050944,0.050884,0.052561,0.049637,0.050914,0.050909,2021-03-03 12:45:35.991805,0.0
1717,0.050944,0.050884,0.052561,0.049637,0.050914,0.050909,2021-03-03 12:45:37.066831,0.0
1718,0.050944,0.050884,0.052561,0.049637,0.050914,0.050909,2021-03-03 12:45:38.142589,0.0
1719,0.050944,0.050884,0.052561,0.049637,0.050914,0.050909,2021-03-03 12:45:39.235043,0.0
1720,0.050944,0.050884,0.052561,0.049637,0.050914,0.050909,2021-03-03 12:45:40.326428,0.0
1721,0.050944,0.050884,0.052561,0.049637,0.050914,0.050909,2021-03-03 12:45:41.406276,0.0
1722,0.050944,0.050884,0.052561,0.049637,0.050914,0.050909,2021-03-03 12:45:42.478595,0.0
1723,0.050944,0.050884,0.052561,0.049637,0.050914,0.050909,2021-03-03 12:45:43.563585,0.0
1724,0.050944,0.050884,0.052561,0.049637,0.050914,0.050909,2021-03-03 12:45:44.633840,0.0
1725,0.050944,0.050884,0.052561,0.049637,0.050914,0.050909,2021-03-03 12:45:45.720453,0.0
1726,0.050944,0.050884,0.052561,0.049637,0.050914,0.050909,2021-03-03 12:45:46.796997,0.0
1727,0.050943,0.050885,0.052561,0.049637,0.050914,0.050909,2021-03-03 12:45:47.882836,0.0
1728,0.050943,0.050885,0.052561,0.049637,0.050914,0.050909,2021-03-03 12:45:48.971319,0.0
1729,0.050943,0.050885,0.052561,0.049637,0.050914,0.050909,2021-03-03 12:45:50.045355,0.0
1730,0.050943,0.050885,0.052561,0.049637,0.050914,0.050909,2021-03-03 12:45:51.122829,0.0
1731,0.050943,0.050885,0.052561,0.049637,0.050914,0.050909,2021-03-03 12:45:52.199074,0.0
1732,0.050943,0.050885,0.052561,0.049637,0.050914,0.050909,2021-03-03 12:45:53.273378,0.0
1733,0.050943,0.050885,0.052561,0.049637,0.050914,0.050909,2021-03-03 12:45:54.350828,0.0
1734,0.050943,0.050885,0.052561,0.049637,0.050914,0.050909,2021-03-03 12:45:55.422906,0.0
1735,0.050943,0.050885,0.052561,0.049637,0.050914,0.050909,2021-03-03 12:45:56.500894,0.0
1736,0.050943,0.050885,0.052561,0.049637,0.050914,0.050909,2021-03-03 12:45:57.571151,0.0
1737,0.050943,0.050887,0.052561,0.049637,0.050915,0.050909,2021-03-03 12:45:58.658231,0.0
1738,0.050943,0.050886,0.052561,0.049637,0.050914,0.050909,2021-03-03 12:45:59.741729,0.0
1739,0.050943,0.050885,0.052561,0.049637,0.050914,0.050909,2021-03-03 12:46:00.824464,0.0
1740,0.050943,0.050885,0.052561,0.049637,0.050914,0.050909,2021-03-03 12:46:01.907937,0.0
1741,0.050912,0.050858,0.052561,0.049637,0.050885,0.050909,2021-03-03 12:46:02.980453,0.0
1742,0.050902,0.050845,0.052561,0.049637,0.050873,0.050909,2021-03-03 12:46:04.072660,0.0
1743,0.050902,0.050846,0.052561,0.049637,0.050874,0.050909,2021-03-03 12:46:05.145992,0.0
1744,0.050902,0.050853,0.052561,0.049637,0.050877,0.050909,2021-03-03 12:46:06.218379,0.0
1745,0.050902,0.050852,0.052561,0.049637,0.050877,0.050909,2021-03-03 12:46:07.293946,0.0
1746,0.050902,0.050845,0.052561,0.049637,0.050873,0.050909,2021-03-03 12:46:08.363410,0.0
1747,0.050902,0.050845,0.052561,0.049637,0.050873,0.050909,2021-03-03 12:46:09.436292,0.0
1748,0.050902,0.050845,0.052561,0.049637,0.050873,0.050909,2021-03-03 12:46:10.513243,0.0
1749,0.050926,0.050869,0.052561,0.049637,0.050897,0.050909,2021-03-03 12:46:11.600831,0.0
1750,0.050914,0.050857,0.052561,0.049637,0.050885,0.050909,2021-03-03 12:46:12.677525,0.0
1751,0.05092,0.050869,0.052561,0.049637,0.050894,0.050909,2021-03-03 12:46:13.757334,0.0
1752,0.050913,0.050856,0.052561,0.049637,0.050884,0.050909,2021-03-03 12:46:14.827642,0.0
1753,0.050913,0.050856,0.052561,0.049637,0.050884,0.050909,2021-03-03 12:46:15.921848,0.0
1754,0.050915,0.050866,0.052561,0.049637,0.05089,0.050909,2021-03-03 12:46:16.993599,0.0
1755,0.050892,0.050845,0.052561,0.049637,0.050868,0.050909,2021-03-03 12:46:18.073391,0.0
1756,0.050904,0.050847,0.052561,0.049637,0.050875,0.050909,2021-03-03 12:46:19.166928,0.0
1757,0.050901,0.050858,0.052561,0.049637,0.050879,0.050909,2021-03-03 12:46:20.239311,0.0
1758,0.050934,0.050858,0.052561,0.049637,0.050896,0.050909,2021-03-03 12:46:21.310163,0.0
1759,0.05091,0.050858,0.052561,0.049637,0.050884,0.050909,2021-03-03 12:46:22.398494,0.0
1760,0.050911,0.050858,0.052561,0.049637,0.050884,0.050909,2021-03-03 12:46:23.480203,0.0
1761,0.050911,0.050858,0.052561,0.049637,0.050884,0.050909,2021-03-03 12:46:24.576109,0.0
1762,0.050916,0.050854,0.052561,0.049637,0.050885,0.050909,2021-03-03 12:46:25.648748,0.0
1763,0.050916,0.050853,0.052561,0.049637,0.050884,0.050909,2021-03-03 12:46:26.721956,0.0
1764,0.050916,0.050854,0.052561,0.049637,0.050885,0.050909,2021-03-03 12:46:27.795189,0.0
1765,0.05092,0.050855,0.052561,0.049637,0.050887,0.050909,2021-03-03 12:46:28.873110,0.0
1766,0.050925,0.050862,0.052561,0.049637,0.050893,0.050909,2021-03-03 12:46:29.956805,0.0
1767,0.050925,0.050862,0.052561,0.049637,0.050893,0.050909,2021-03-03 12:46:31.031384,0.0
1768,0.050926,0.050857,0.052561,0.049637,0.050891,0.050909,2021-03-03 12:46:32.100832,0.0
1769,0.050936,0.050871,0.052561,0.049637,0.050903,0.050909,2021-03-03 12:46:33.190437,0.0
1770,0.05094,0.050876,0.052561,0.049637,0.050908,0.050909,2021-03-03 12:46:34.262662,0.0
1771,0.050927,0.050876,0.052561,0.049637,0.050901,0.050909,2021-03-03 12:46:35.337745,0.0
1772,0.050918,0.050861,0.052561,0.049637,0.050889,0.050909,2021-03-03 12:46:36.433010,0.0
1773,0.050918,0.050861,0.052561,0.049637,0.050889,0.050909,2021-03-03 12:46:37.520098,0.0
1774,0.050954,0.050881,0.052561,0.049637,0.050917,0.050909,2021-03-03 12:46:38.594760,0.0
1775,0.050944,0.050884,0.052561,0.049637,0.050914,0.050909,2021-03-03 12:46:39.674775,0.0
1776,0.050944,0.050875,0.052561,0.049637,0.050909,0.050909,2021-03-03 12:46:40.749515,0.0
1777,0.050946,0.050877,0.052561,0.049637,0.050911,0.050909,2021-03-03 12:46:41.825148,0.0
1778,0.050946,0.050877,0.052561,0.049637,0.050911,0.050909,2021-03-03 12:46:42.895035,0.0
1779,0.050938,0.050873,0.052561,0.049637,0.050905,0.050909,2021-03-03 12:46:43.965613,0.0
1780,0.050938,0.050873,0.052561,0.049637,0.050905,0.050909,2021-03-03 12:46:45.054035,0.0
1781,0.050948,0.050877,0.052561,0.049637,0.050912,0.050909,2021-03-03 12:46:46.126922,0.0
1782,0.05095,0.050882,0.052561,0.049637,0.050916,0.050909,2021-03-03 12:46:47.240677,0.0
1783,0.050935,0.050882,0.052561,0.049637,0.050908,0.050909,2021-03-03 12:46:48.312238,0.0
1784,0.050934,0.050869,0.052561,0.049637,0.050901,0.050909,2021-03-03 12:46:49.383849,0.0
1785,0.050934,0.050869,0.052561,0.049637,0.050901,0.050909,2021-03-03 12:46:50.457782,0.0
1786,0.050931,0.050869,0.052561,0.049637,0.0509,0.050909,2021-03-03 12:46:51.525474,0.0
1787,0.050921,0.050869,0.052561,0.049637,0.050895,0.050909,2021-03-03 12:46:52.596838,0.0
1788,0.050921,0.050858,0.052561,0.049637,0.050889,0.050909,2021-03-03 12:46:53.680427,0.0
1789,0.050921,0.050863,0.052561,0.049637,0.050892,0.050909,2021-03-03 12:46:54.752758,0.0
1790,0.050921,0.050859,0.052561,0.049637,0.05089,0.050909,2021-03-03 12:46:55.829331,0.0
1791,0.050921,0.050871,0.052561,0.049637,0.050896,0.050909,2021-03-03 12:46:56.904175,0.0
1792,0.050927,0.050871,0.052561,0.049637,0.050899,0.050909,2021-03-03 12:46:57.985565,0.0
1793,0.050919,0.050871,0.052561,0.049637,0.050895,0.050909,2021-03-03 12:46:59.059570,0.0
1794,0.050951,0.050895,0.052561,0.049637,0.050923,0.050909,2021-03-03 12:47:00.143381,0.0
1795,0.050969,0.050911,0.052561,0.049637,0.05094,0.050909,2021-03-03 12:47:01.218757,0.0
1796,0.050942,0.0509,0.052561,0.049637,0.050921,0.050909,2021-03-03 12:47:02.308839,0.0
1797,0.050942,0.050892,0.052561,0.049637,0.050917,0.050909,2021-03-03 12:47:03.393634,0.0
1798,0.050955,0.050897,0.052561,0.049637,0.050926,0.050909,2021-03-03 12:47:04.466807,0.0
1799,0.050955,0.050897,0.052561,0.049637,0.050926,0.050909,2021-03-03 12:47:05.540817,0.0
1800,0.050955,0.050897,0.052561,0.049637,0.050926,0.050909,2021-03-03 12:47:06.662031,0.0
1801,0.050941,0.050884,0.052561,0.049637,0.050912,0.050909,2021-03-03 12:47:07.743446,0.0
1802,0.050941,0.050884,0.052561,0.049637,0.050912,0.050909,2021-03-03 12:47:08.819465,0.0
1803,0.050957,0.050908,0.052561,0.049637,0.050932,0.050909,2021-03-03 12:47:09.905348,0.0
1804,0.050965,0.050908,0.052561,0.049637,0.050936,0.050909,2021-03-03 12:47:10.992041,0.0
1805,0.050965,0.050908,0.052561,0.049637,0.050936,0.050909,2021-03-03 12:47:12.064137,0.0
1806,0.050954,0.050901,0.052561,0.049637,0.050927,0.050909,2021-03-03 12:47:13.135885,0.0
1807,0.050966,0.050902,0.052561,0.049637,0.050934,0.050909,2021-03-03 12:47:14.213892,0.0
1808,0.050966,0.050902,0.052561,0.049637,0.050934,0.050909,2021-03-03 12:47:15.285877,0.0
1809,0.050966,0.050902,0.052561,0.049637,0.050934,0.050909,2021-03-03 12:47:16.363620,0.0
1810,0.050969,0.050896,0.052561,0.049637,0.050932,0.050909,2021-03-03 12:47:17.434413,0.0
1811,0.050965,0.050892,0.052561,0.049637,0.050928,0.050909,2021-03-03 12:47:18.513241,0.0
1812,0.050963,0.050892,0.052561,0.049637,0.050927,0.050909,2021-03-03 12:47:19.605948,0.0
1813,0.050969,0.050902,0.052561,0.049637,0.050935,0.050909,2021-03-03 12:47:20.676818,0.0
1814,0.050955,0.050892,0.052561,0.049637,0.050923,0.050909,2021-03-03 12:47:21.747369,0.0
1815,0.050955,0.050892,0.052561,0.049637,0.050923,0.050909,2021-03-03 12:47:22.817573,0.0
1816,0.050955,0.050889,0.052561,0.049637,0.050922,0.050909,2021-03-03 12:47:23.890219,0.0
1817,0.050954,0.050889,0.052561,0.049637,0.050921,0.050909,2021-03-03 12:47:24.965357,0.0
1818,0.050957,0.050889,0.052561,0.049637,0.050923,0.050909,2021-03-03 12:47:26.035595,0.0
1819,0.050964,0.050892,0.052561,0.049637,0.050928,0.050909,2021-03-03 12:47:27.107893,0.0
1820,0.050958,0.050892,0.052561,0.049637,0.050925,0.050909,2021-03-03 12:47:28.187402,0.0
1821,0.05098,0.050914,0.052561,0.049637,0.050947,0.050909,2021-03-03 12:47:29.255493,0.0
1822,0.050969,0.050914,0.052561,0.049637,0.050941,0.050909,2021-03-03 12:47:30.328348,0.0
1823,0.050952,0.050897,0.052561,0.049637,0.050924,0.050909,2021-03-03 12:47:31.406703,0.0
1824,0.050969,0.050918,0.052561,0.049637,0.050943,0.050909,2021-03-03 12:47:32.486625,0.0
1825,0.050976,0.050918,0.052561,0.049637,0.050947,0.050909,2021-03-03 12:47:33.561987,0.0
1826,0.050965,0.050908,0.052561,0.049637,0.050936,0.050909,2021-03-03 12:47:34.633327,0.0
1827,0.050965,0.050908,0.052561,0.049637,0.050936,0.050909,2021-03-03 12:47:35.708463,0.0
1828,0.050962,0.050908,0.052561,0.049637,0.050935,0.050909,2021-03-03 12:47:36.783005,0.0
1829,0.050962,0.050908,0.052561,0.049637,0.050935,0.050909,2021-03-03 12:47:37.862858,0.0
1830,0.050962,0.050908,0.052561,0.049637,0.050935,0.050909,2021-03-03 12:47:38.934399,0.0
1831,0.05098,0.050927,0.052561,0.049637,0.050953,0.050909,2021-03-03 12:47:40.010999,0.0
1832,0.050991,0.050927,0.052561,0.049637,0.050959,0.050909,2021-03-03 12:47:41.083268,0.0
1833,0.050988,0.050927,0.052561,0.049637,0.050957,0.050909,2021-03-03 12:47:42.160561,0.0
1834,0.050991,0.050927,0.052561,0.049637,0.050959,0.050909,2021-03-03 12:47:43.234024,0.0
1835,0.050991,0.050927,0.052561,0.049637,0.050959,0.050909,2021-03-03 12:47:44.310464,0.0
1836,0.050978,0.050927,0.052561,0.049637,0.050952,0.050909,2021-03-03 12:47:45.382780,0.0
1837,0.050978,0.050925,0.052561,0.049637,0.050951,0.050909,2021-03-03 12:47:46.449652,0.0
1838,0.050978,0.050924,0.052561,0.049637,0.050951,0.050909,2021-03-03 12:47:47.517953,0.0
1839,0.050989,0.050934,0.052561,0.049637,0.050961,0.050909,2021-03-03 12:47:48.592713,0.0
1840,0.050989,0.050936,0.052561,0.049637,0.050962,0.050909,2021-03-03 12:47:49.667506,0.0
1841,0.050989,0.050934,0.052561,0.049637,0.050961,0.050909,2021-03-03 12:47:50.756676,0.0
1842,0.050989,0.050934,0.052561,0.049637,0.050961,0.050909,2021-03-03 12:47:51.839448,0.0
1843,0.051011,0.050956,0.052561,0.049637,0.050983,0.050909,2021-03-03 12:47:52.925547,0.0
1844,0.051028,0.050967,0.052561,0.049637,0.050997,0.050909,2021-03-03 12:47:53.994456,0.0
1845,0.051027,0.050958,0.052561,0.049637,0.050992,0.050909,2021-03-03 12:47:55.070381,0.0
1846,0.051029,0.050967,0.052561,0.049637,0.050998,0.050909,2021-03-03 12:47:56.141443,0.0
1847,0.05102,0.050957,0.052561,0.049637,0.050988,0.050909,2021-03-03 12:47:57.212039,0.0
1848,0.05102,0.050958,0.052561,0.049637,0.050989,0.050909,2021-03-03 12:47:58.299361,0.0
1849,0.05102,0.050957,0.052561,0.049637,0.050988,0.050909,2021-03-03 12:47:59.373273,0.0
1850,0.05102,0.050963,0.052561,0.049637,0.050991,0.050909,2021-03-03 12:48:00.445704,0.0
1851,0.05102,0.050963,0.052561,0.049637,0.050991,0.050909,2021-03-03 12:48:01.526364,0.0
1852,0.051026,0.050963,0.052561,0.049637,0.050994,0.050909,2021-03-03 12:48:02.599701,0.0
1853,0.051022,0.050963,0.052561,0.049637,0.050992,0.050909,2021-03-03 12:48:03.672579,0.0
1854,0.051018,0.050963,0.052561,0.049637,0.05099,0.050909,2021-03-03 12:48:04.748259,0.0
1855,0.051029,0.050966,0.052561,0.049637,0.050997,0.050909,2021-03-03 12:48:05.821162,0.0
1856,0.051034,0.050966,0.052561,0.049637,0.051,0.050909,2021-03-03 12:48:06.888743,0.0
1857,0.051022,0.050966,0.052561,0.049637,0.050994,0.050909,2021-03-03 12:48:07.962150,0.0
1858,0.051033,0.050966,0.052561,0.049637,0.050999,0.050909,2021-03-03 12:48:09.037801,0.0
1859,0.051033,0.050966,0.052561,0.049637,0.050999,0.050909,2021-03-03 12:48:10.108597,0.0
1860,0.051033,0.050966,0.052561,0.049637,0.050999,0.050909,2021-03-03 12:48:11.181343,0.0
1861,0.051029,0.050977,0.052561,0.049637,0.051003,0.050909,2021-03-03 12:48:12.253558,0.0
1862,0.051033,0.050977,0.052561,0.049637,0.051005,0.050909,2021-03-03 12:48:13.334244,0.0
1863,0.051033,0.050971,0.052561,0.049637,0.051002,0.050909,2021-03-03 12:48:14.406628,0.0
1864,0.05103,0.050976,0.052561,0.049637,0.051003,0.050909,2021-03-03 12:48:15.479406,0.0
1865,0.051056,0.050984,0.052561,0.049637,0.05102,0.050909,2021-03-03 12:48:16.550084,0.0
1866,0.051064,0.050993,0.052561,0.049637,0.051028,0.050909,2021-03-03 12:48:17.619600,0.0
1867,0.051064,0.050991,0.052561,0.049637,0.051027,0.050909,2021-03-03 12:48:18.696385,0.0
1868,0.051053,0.050993,0.052561,0.049637,0.051023,0.050909,2021-03-03 12:48:19.772907,0.0
1869,0.051073,0.050988,0.052561,0.049637,0.05103,0.050909,2021-03-03 12:48:20.847508,0.0
1870,0.051077,0.051018,0.052561,0.049637,0.051047,0.050909,2021-03-03 12:48:21.920593,0.0
1871,0.051077,0.051013,0.052561,0.049637,0.051045,0.050909,2021-03-03 12:48:22.990018,0.0
1872,0.051077,0.051018,0.052561,0.049637,0.051047,0.050909,2021-03-03 12:48:24.062406,0.0
1873,0.051089,0.051018,0.052561,0.049637,0.051053,0.050909,2021-03-03 12:48:25.154789,0.0
1874,0.051079,0.051022,0.052561,0.049637,0.05105,0.050909,2021-03-03 12:48:26.232748,0.0
1875,0.051079,0.051012,0.052561,0.049637,0.051045,0.050909,2021-03-03 12:48:27.313521,0.0
1876,0.051079,0.051018,0.052561,0.049637,0.051048,0.050909,2021-03-03 12:48:28.390529,0.0
1877,0.051079,0.051018,0.052561,0.049637,0.051048,0.050909,2021-03-03 12:48:29.473300,0.0
1878,0.051079,0.051027,0.052561,0.049637,0.051053,0.050909,2021-03-03 12:48:30.561506,0.0
1879,0.051079,0.051028,0.052561,0.049637,0.051053,0.050909,2021-03-03 12:48:31.635689,0.0
1880,0.051082,0.051029,0.052561,0.049637,0.051055,0.050909,2021-03-03 12:48:32.708927,0.0
1881,0.051082,0.051022,0.052561,0.049637,0.051052,0.050909,2021-03-03 12:48:33.783977,0.0
1882,0.051082,0.051022,0.052561,0.049637,0.051052,0.050909,2021-03-03 12:48:34.856028,0.0
1883,0.051077,0.051006,0.052561,0.049637,0.051041,0.050909,2021-03-03 12:48:35.926547,0.0
1884,0.051077,0.051004,0.052561,0.049637,0.05104,0.050909,2021-03-03 12:48:36.999464,0.0
1885,0.051071,0.050997,0.052561,0.049637,0.051034,0.050909,2021-03-03 12:48:38.070771,0.0
1886,0.051062,0.050992,0.052561,0.049637,0.051027,0.050909,2021-03-03 12:48:39.143684,0.0
1887,0.05106,0.050987,0.052561,0.049637,0.051023,0.050909,2021-03-03 12:48:40.217213,0.0
1888,0.051064,0.050991,0.052561,0.049637,0.051027,0.050909,2021-03-03 12:48:41.300564,0.0
1889,0.051062,0.050986,0.052561,0.049637,0.051024,0.050909,2021-03-03 12:48:42.373431,0.0
1890,0.051062,0.050991,0.052561,0.049637,0.051026,0.050909,2021-03-03 12:48:43.452510,0.0
1891,0.051062,0.05099,0.052561,0.049637,0.051026,0.050909,2021-03-03 12:48:44.530183,0.0
1892,0.051061,0.051,0.052561,0.049637,0.05103,0.050909,2021-03-03 12:48:45.601700,0.0
1893,0.051061,0.050999,0.052561,0.049637,0.05103,0.050909,2021-03-03 12:48:46.678616,0.0
1894,0.051062,0.050998,0.052561,0.049637,0.05103,0.050909,2021-03-03 12:48:47.753749,0.0
1895,0.051062,0.050991,0.052561,0.049637,0.051026,0.050909,2021-03-03 12:48:48.831870,0.0
1896,0.05105,0.050983,0.052561,0.049637,0.051016,0.050909,2021-03-03 12:48:49.932327,0.0
1897,0.051058,0.050983,0.052561,0.049637,0.05102,0.050909,2021-03-03 12:48:51.011592,0.0
1898,0.051054,0.050999,0.052561,0.049637,0.051026,0.050909,2021-03-03 12:48:52.083289,0.0
1899,0.05104,0.050971,0.052561,0.049637,0.051005,0.050909,2021-03-03 12:48:53.160895,0.0
1900,0.05104,0.050974,0.052561,0.049637,0.051007,0.050909,2021-03-03 12:48:54.234476,0.0
1901,0.051051,0.050981,0.052561,0.049637,0.051016,0.050909,2021-03-03 12:48:55.310132,0.0
1902,0.051059,0.050989,0.052561,0.049637,0.051024,0.050909,2021-03-03 12:48:56.384846,0.0
1903,0.051054,0.050982,0.052561,0.049637,0.051018,0.050909,2021-03-03 12:48:57.459449,0.0
1904,0.051059,0.050999,0.052561,0.049637,0.051029,0.050909,2021-03-03 12:48:58.530419,0.0
1905,0.051059,0.050999,0.052561,0.049637,0.051029,0.050909,2021-03-03 12:48:59.612655,0.0
1906,0.051051,0.050999,0.052561,0.049637,0.051025,0.050909,2021-03-03 12:49:00.681722,0.0
1907,0.051066,0.050996,0.052561,0.049637,0.051031,0.050909,2021-03-03 12:49:01.755924,0.0
1908,0.051076,0.05101,0.052561,0.049637,0.051043,0.050909,2021-03-03 12:49:02.831227,0.0
1909,0.051079,0.051,0.052561,0.049637,0.051039,0.050909,2021-03-03 12:49:03.908703,0.0
1910,0.051079,0.051009,0.052561,0.049637,0.051044,0.050909,2021-03-03 12:49:04.990537,0.0
1911,0.051077,0.051006,0.052561,0.049637,0.051041,0.050909,2021-03-03 12:49:06.059964,0.0
1912,0.05108,0.051007,0.052561,0.049637,0.051043,0.050909,2021-03-03 12:49:07.132695,0.0
1913,0.051079,0.051006,0.052561,0.049637,0.051042,0.050909,2021-03-03 12:49:08.207529,0.0
